session_id,user_id,session_start,session_end,duration_minutes,geo_velocity_flag,geo_velocity_detail,failed_login_count,max_failed_attempts_last_10min,device_change_flag,time_since_last_known_device_ip_minutes,transaction_amount_zscore,max_transaction_amount,total_transaction_amount,new_beneficiary_flag,transaction_velocity,weak_crypto_flag,crypto_deprecated_signal_count,login_event_count,successful_login_count,unique_geo_count,unique_device_count,session_is_attack_scenario,session_attack_types,anomaly_score,risk_score,is_model_anomaly
U1103_S00065,U1103,2026-01-19T14:17:00,2026-01-19T14:25:00,8.0,0,,0,0,0,0.0,5.1933,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7237637550902816,91.0,True
U1023_S00036,U1023,2026-01-11T02:47:00,2026-01-11T02:55:00,8.0,0,,0,0,0,0.0,5.3037,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7237637550902816,91.0,True
U1108_S00018,U1108,2026-01-05T04:22:00,2026-01-05T04:30:00,8.0,0,,0,0,0,0.0,4.8714,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7227850401206999,90.77,True
U1076_S00039,U1076,2026-01-10T08:55:00,2026-01-10T09:03:00,8.0,0,,0,0,0,0.0,4.1561,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7209709365083987,90.36,True
U1057_S00082,U1057,2026-01-21T20:56:00,2026-01-21T21:04:00,8.0,0,,0,0,0,0.0,4.1784,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7209709365083987,90.36,True
U1106_S00077,U1106,2026-01-19T19:37:00,2026-01-19T19:45:00,8.0,0,,0,0,0,0.0,4.112,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7209709365083987,90.36,True
U1028_S00055,U1028,2026-01-11T21:46:00,2026-01-11T21:54:00,8.0,0,,0,0,0,1996.0,3.4432,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7192003854738773,89.96,True
U1074_S00047,U1074,2026-01-11T03:51:00,2026-01-11T03:59:00,8.0,0,,0,0,0,0.0,3.889,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7184666151096084,89.8,True
U1029_S00040,U1029,2026-01-09T05:09:00,2026-01-09T05:17:00,8.0,0,,0,0,0,0.0,3.6207,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7163121669531776,89.31,True
U1028_S00049,U1028,2026-01-10T12:22:00,2026-01-10T12:30:00,8.0,0,,0,0,0,0.0,3.4432,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7158968756625785,89.22,True
U1050_S00056,U1050,2026-01-13T16:53:00,2026-01-13T17:01:00,8.0,0,,0,0,0,0.0,3.0199,175000.0,175000.0,0,1,1,1,1,1,1,1,True,weak_crypto_large_transfer,0.7130170168970253,88.57,True
U1103_S00047,U1103,2026-01-14T05:49:00,2026-01-14T06:21:00,32.0,0,,1,1,1,1350.0,-0.0469,1570.79,1570.79,0,1,1,1,2,1,1,2,False,normal,0.711421642727023,88.21,True
U1087_S00023,U1087,2026-01-08T02:59:00,2026-01-08T03:13:00,14.0,1,Delhi -> Bengaluru in 14 min,0,0,1,1316.0,0.0,0.0,0.0,0,0,1,1,2,2,2,2,False,normal,0.7068909840669135,87.18,True
U1039_S00075,U1039,2026-01-19T06:04:00,2026-01-19T06:14:00,10.0,0,,1,1,1,71.0,0.0,0.0,0.0,0,0,1,1,2,1,1,2,False,normal,0.7051379886883875,86.79,True
U1109_S00046,U1109,2026-01-15T12:59:00,2026-01-15T13:14:00,15.0,0,,1,1,1,70.0,0.0,0.0,0.0,0,0,1,1,2,1,1,2,False,normal,0.7051379886883875,86.79,True
U1054_S00085,U1054,2026-01-21T20:18:00,2026-01-21T20:20:00,2.0,1,Mumbai -> Hyderabad in 2 min,0,0,1,975.0,0.0,0.0,0.0,0,0,1,1,2,2,2,2,False,normal,0.7043067746302051,86.6,True
U1092_S00058,U1092,2026-01-15T04:22:00,2026-01-15T04:43:00,21.0,1,Singapore -> Bengaluru in 17 min,1,1,1,1110.0,0.0,0.0,0.0,0,0,0,0,3,2,2,2,False,normal,0.7032061008601186,86.35,True
U1071_S00056,U1071,2026-01-15T08:23:00,2026-01-15T08:37:00,14.0,1,Dubai -> Mumbai in 14 min,0,0,1,759.0,0.0,0.0,0.0,0,0,1,1,2,2,2,2,False,normal,0.7018241879616993,86.04,True
U1033_S00056,U1033,2026-01-13T19:14:00,2026-01-13T19:42:00,28.0,1,Kolkata -> Bengaluru in 9 min,1,1,1,768.0,0.0,0.0,0.0,0,0,0,0,3,2,2,2,False,normal,0.70148684707582,85.96,True
U1014_S00030,U1014,2026-01-07T21:25:00,2026-01-07T21:30:00,5.0,1,Pune -> Hyderabad in 5 min,1,1,1,2274.0,0.0,0.0,0.0,0,0,0,0,2,1,2,2,False,normal,0.7007872485925037,85.8,True
U1035_S00024,U1035,2026-01-07T18:54:00,2026-01-07T18:55:00,1.0,0,,1,1,1,721.0,0.0,0.0,0.0,0,0,1,1,2,1,1,2,False,normal,0.6953226937072614,84.57,True
U1035_S00004,U1035,2026-01-03T09:51:00,2026-01-03T10:02:00,11.0,1,Mumbai -> Chennai in 11 min,1,1,1,52.0,0.0,0.0,0.0,0,0,0,0,2,1,2,2,False,normal,0.6940475037510966,84.28,True
U1117_S00074,U1117,2026-01-21T05:22:00,2026-01-21T05:32:00,10.0,1,Chennai -> Kolkata in 10 min,1,1,1,1279.0,0.0,0.0,0.0,0,0,0,0,2,1,2,2,False,normal,0.6935983236092979,84.18,True
U1117_S00048,U1117,2026-01-15T12:41:00,2026-01-15T12:41:00,1.0,1,Pune -> Chennai in 1 min,1,1,1,865.0,0.0,0.0,0.0,0,0,0,0,2,1,2,2,False,normal,0.6908485658618867,83.56,True
U1009_S00018,U1009,2026-01-06T16:48:00,2026-01-06T16:54:00,6.0,1,Pune -> Mumbai in 3 min,0,0,0,585.0,-0.2604,1364.11,1364.11,0,1,1,1,2,2,2,1,False,normal,0.6896292019218119,83.28,True
U1086_S00027,U1086,2026-01-07T12:01:00,2026-01-07T12:20:00,19.0,0,,0,0,0,0.0,3.5329,14285.07,19712.03,1,2,0,0,0,0,0,0,False,normal,0.6884115172907581,83.01,True
U1103_S00024,U1103,2026-01-07T22:47:00,2026-01-07T23:41:00,54.0,1,Hyderabad -> Kolkata in 28 min,0,0,1,2360.0,-0.0083,2848.91,2848.91,0,1,0,0,2,2,2,2,False,normal,0.681471464203526,81.44,True
U1027_S00011,U1027,2026-01-03T20:33:00,2026-01-03T21:35:00,62.0,1,Hyderabad -> Bengaluru in 28 min,0,0,1,470.0,0.0,0.0,0.0,0,0,0,0,4,4,2,3,False,normal,0.6805900728655065,81.24,True
U1010_S00013,U1010,2026-01-04T00:18:00,2026-01-04T00:51:00,33.0,1,Delhi -> Kolkata in 10 min,0,0,1,243.0,0.0,0.0,0.0,0,0,0,0,3,3,2,3,False,normal,0.6788241064196449,80.84,True
U1070_S00035,U1070,2026-01-09T09:52:00,2026-01-09T10:14:00,22.0,1,Delhi -> Bengaluru in 22 min,0,0,1,1667.0,0.0019,3636.01,3636.01,0,1,0,0,2,2,2,2,False,normal,0.6761229631935939,80.23,True
U1017_S00031,U1017,2026-01-09T12:31:00,2026-01-09T12:53:00,22.0,1,Singapore -> Bengaluru in 18 min,0,0,1,48.0,-0.0423,2632.03,2632.03,0,1,0,0,2,2,2,2,False,normal,0.6745382872100847,79.87,True
U1061_S00029,U1061,2026-01-06T12:45:00,2026-01-06T12:51:00,6.0,0,,0,0,0,0.0,2.5477,30209.24,41322.76,0,2,0,0,0,0,0,0,False,normal,0.6723150919331619,79.37,True
U1017_S00065,U1017,2026-01-18T21:03:00,2026-01-18T21:27:00,24.0,0,,1,1,0,9601.0,0.0976,8844.53,14365.53,0,2,0,0,1,0,1,1,False,normal,0.6709729457435554,79.06,True
U1047_S00057,U1047,2026-01-16T12:08:00,2026-01-16T12:15:00,7.0,1,Bengaluru -> Pune in 7 min,1,1,0,5054.0,0.0,0.0,0.0,0,0,0,0,2,1,2,1,False,normal,0.6706517544664649,78.99,True
U1099_S00035,U1099,2026-01-11T01:26:00,2026-01-11T01:50:00,24.0,0,,0,0,0,0.0,2.4495,25013.97,29704.96,0,2,0,0,0,0,0,0,False,normal,0.6692119455797793,78.67,True
U1025_S00013,U1025,2026-01-02T19:10:00,2026-01-02T19:54:00,44.0,1,Singapore -> Delhi in 44 min,0,0,1,488.0,0.0058,2246.63,2246.63,0,1,0,0,2,2,2,2,False,normal,0.6684425543595631,78.49,True
U1063_S00020,U1063,2026-01-06T14:51:00,2026-01-06T15:07:00,16.0,0,,0,0,0,0.0,1.6653,21034.87,35647.28,0,3,0,0,0,0,0,0,False,normal,0.6658582818702771,77.91,True
U1058_S00009,U1058,2026-01-03T05:16:00,2026-01-03T05:34:00,18.0,0,,0,0,1,421.0,0.0,0.0,0.0,0,0,1,1,2,2,2,2,False,normal,0.6653319201645375,77.79,True
U1117_S00014,U1117,2026-01-05T02:13:00,2026-01-05T02:29:00,16.0,0,,0,0,1,361.0,0.0,0.0,0.0,0,0,1,1,3,3,1,2,False,normal,0.6640319760893229,77.49,True
U1104_S00063,U1104,2026-01-17T09:06:00,2026-01-17T09:06:00,1.0,0,,1,1,0,4012.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal,0.6636097789315956,77.4,True
U1116_S00059,U1116,2026-01-16T10:14:00,2026-01-16T10:14:00,1.0,0,,1,1,0,3989.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal,0.6636097789315956,77.4,True
U1102_S00007,U1102,2026-01-03T09:24:00,2026-01-03T09:38:00,14.0,1,Mumbai -> Kolkata in 14 min,0,0,1,2381.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.662410757400513,77.13,True
U1091_S00070,U1091,2026-01-17T16:43:00,2026-01-17T16:58:00,15.0,1,Kolkata -> Bengaluru in 15 min,0,0,1,2817.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6622212718499285,77.09,True
U1108_S00059,U1108,2026-01-16T23:16:00,2026-01-16T23:19:00,3.0,1,Kolkata -> Bengaluru in 3 min,0,0,0,1189.0,0.0,0.0,0.0,0,0,1,1,2,2,2,1,False,normal,0.6611597836672143,76.85,True
U1087_S00044,U1087,2026-01-13T17:13:00,2026-01-13T17:33:00,20.0,0,,0,0,1,845.0,0.0,0.0,0.0,0,0,1,1,3,3,1,2,False,normal,0.6611822631311867,76.85,True
U1046_S00080,U1046,2026-01-20T13:27:00,2026-01-20T13:39:00,12.0,1,Delhi -> Kolkata in 12 min,0,0,0,471.0,0.0,0.0,0.0,0,0,1,1,2,2,2,1,False,normal,0.6611394153773507,76.84,True
U1044_S00068,U1044,2026-01-17T02:13:00,2026-01-17T02:40:00,27.0,0,,0,0,0,249.0,1.0416,11855.28,11855.28,1,1,1,1,1,1,1,1,False,normal,0.6593483592129522,76.44,True
U1063_S00069,U1063,2026-01-19T23:03:00,2026-01-20T00:18:00,75.0,0,,0,0,0,160.0,2.0263,23623.01,38584.9,0,2,0,0,2,2,1,1,False,normal,0.6569288528174724,75.89,True
U1090_S00073,U1090,2026-01-19T20:20:00,2026-01-19T20:28:00,8.0,1,Bengaluru -> Delhi in 8 min,0,0,1,1538.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6567129639046914,75.84,True
U1072_S00038,U1072,2026-01-11T02:00:00,2026-01-11T02:27:00,27.0,0,,0,0,1,149.0,3.0523,15058.99,15058.99,0,1,0,0,2,2,1,2,False,normal,0.6544381800129726,75.33,True
U1058_S00077,U1058,2026-01-21T16:20:00,2026-01-21T16:23:00,3.0,1,Delhi -> Pune in 3 min,0,0,1,1278.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6539982468163561,75.23,True
U1079_S00005,U1079,2026-01-03T04:03:00,2026-01-03T04:16:00,13.0,1,Pune -> Chennai in 13 min,0,0,1,1156.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6538980493513837,75.2,True
U1004_S00027,U1004,2026-01-07T07:47:00,2026-01-07T07:51:00,4.0,1,Delhi -> Pune in 4 min,0,0,1,1214.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6536452876607648,75.15,True
U1052_S00049,U1052,2026-01-12T17:20:00,2026-01-12T17:47:00,27.0,1,Mumbai -> Dubai in 27 min,0,0,1,1104.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6536452876607648,75.15,True
U1098_S00063,U1098,2026-01-18T03:37:00,2026-01-18T03:37:00,1.0,0,,0,0,0,0.0,2.8208,18135.17,18135.17,1,1,0,0,0,0,0,0,False,normal,0.6535991989469778,75.14,True
U1065_S00051,U1065,2026-01-12T16:28:00,2026-01-12T16:39:00,11.0,1,Delhi -> Chennai in 11 min,0,0,1,919.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.653203284719072,75.05,True
U1090_S00057,U1090,2026-01-16T10:54:00,2026-01-16T11:07:00,13.0,0,,1,1,1,537.0,-0.5824,2621.3,2621.3,0,1,0,0,2,1,1,2,False,normal,0.6526854090253027,74.93,True
U1017_S00021,U1017,2026-01-06T02:29:00,2026-01-06T02:52:00,23.0,1,Bengaluru -> Singapore in 23 min,0,0,1,35.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6524958549592001,74.89,True
U1105_S00008,U1105,2026-01-03T06:54:00,2026-01-03T06:56:00,2.0,1,Bengaluru -> Kolkata in 2 min,0,0,1,47.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6522436352812474,74.83,True
U1084_S00008,U1084,2026-01-02T22:24:00,2026-01-02T22:33:00,9.0,1,Bengaluru -> Mumbai in 9 min,0,0,1,747.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6519264919952319,74.76,True
U1106_S00007,U1106,2026-01-02T13:54:00,2026-01-02T13:58:00,4.0,1,Delhi -> Kolkata in 4 min,0,0,1,762.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6519264919952319,74.76,True
U1108_S00063,U1108,2026-01-17T12:10:00,2026-01-17T12:15:00,5.0,1,Mumbai -> Bengaluru in 5 min,0,0,1,771.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6518004800202163,74.73,True
U1059_S00064,U1059,2026-01-16T11:50:00,2026-01-16T11:56:00,6.0,1,Dubai -> Pune in 6 min,0,0,1,73.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6517394883711964,74.72,True
U1003_S00012,U1003,2026-01-03T23:52:00,2026-01-04T00:22:00,30.0,1,Mumbai -> Dubai in 30 min,0,0,1,89.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6514875610637404,74.66,True
U1078_S00004,U1078,2026-01-02T05:54:00,2026-01-02T05:54:00,1.0,1,Bengaluru -> Delhi in 1 min,0,0,1,136.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6508581687568192,74.52,True
U1063_S00070,U1063,2026-01-20T12:13:00,2026-01-20T12:20:00,7.0,1,Singapore -> Dubai in 7 min,0,0,1,715.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6507149602451829,74.49,True
U1020_S00081,U1020,2026-01-22T04:10:00,2026-01-22T04:14:00,4.0,1,Hyderabad -> Chennai in 4 min,0,0,1,686.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6505081612774054,74.44,True
U1103_S00028,U1103,2026-01-08T15:57:00,2026-01-08T16:15:00,18.0,1,Hyderabad -> Kolkata in 18 min,0,0,1,692.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6505081612774054,74.44,True
U1032_S00050,U1032,2026-01-13T18:12:00,2026-01-13T18:32:00,20.0,1,Dubai -> Pune in 20 min,0,0,1,146.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6504808252725536,74.43,True
U1105_S00011,U1105,2026-01-03T23:48:00,2026-01-03T23:54:00,6.0,1,Kolkata -> Dubai in 6 min,0,0,1,658.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6500899230909705,74.34,True
U1053_S00066,U1053,2026-01-18T14:12:00,2026-01-18T14:38:00,26.0,1,Delhi -> Chennai in 26 min,0,0,1,154.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6498263527858942,74.28,True
U1048_S00004,U1048,2026-01-01T22:23:00,2026-01-01T22:36:00,13.0,0,,0,0,1,70.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6495842362281965,74.23,True
U1099_S00021,U1099,2026-01-07T17:06:00,2026-01-07T17:06:00,1.0,0,,0,0,0,0.0,4.2716,39013.25,39013.25,0,1,0,0,0,0,0,0,False,normal,0.6494177960235854,74.19,True
U1020_S00008,U1020,2026-01-03T10:23:00,2026-01-03T10:27:00,4.0,1,Delhi -> Chennai in 4 min,0,0,1,499.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6494098078333309,74.19,True
U1069_S00053,U1069,2026-01-15T15:52:00,2026-01-15T16:05:00,13.0,1,Hyderabad -> Pune in 13 min,0,0,1,495.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6493029017491945,74.17,True
U1085_S00034,U1085,2026-01-11T03:05:00,2026-01-11T03:16:00,11.0,1,Pune -> Kolkata in 11 min,0,0,1,542.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6493103133518244,74.17,True
U1042_S00008,U1042,2026-01-02T11:51:00,2026-01-02T11:59:00,8.0,1,Pune -> Dubai in 8 min,0,0,1,525.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6492582523166803,74.16,True
U1074_S00051,U1074,2026-01-12T05:28:00,2026-01-12T05:47:00,19.0,0,,0,0,1,1484.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6492456536859823,74.15,True
U1002_S00050,U1002,2026-01-14T14:40:00,2026-01-14T14:46:00,6.0,1,Dubai -> Pune in 6 min,0,0,1,165.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6491955955277914,74.14,True
U1111_S00073,U1111,2026-01-20T03:24:00,2026-01-20T03:49:00,25.0,1,Pune -> Delhi in 25 min,0,0,1,163.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6491955955277914,74.14,True
U1009_S00006,U1009,2026-01-03T09:17:00,2026-01-03T09:19:00,2.0,1,Pune -> Mumbai in 2 min,0,0,1,207.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6491955955277914,74.14,True
U1088_S00082,U1088,2026-01-21T06:01:00,2026-01-21T06:11:00,10.0,1,Kolkata -> Bengaluru in 10 min,0,0,1,331.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.649070111412376,74.11,True
U1103_S00011,U1103,2026-01-04T16:00:00,2026-01-04T16:09:00,9.0,1,Chennai -> Kolkata in 9 min,0,0,1,322.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6490440900027736,74.11,True
U1065_S00012,U1065,2026-01-03T17:11:00,2026-01-03T17:21:00,10.0,1,Delhi -> Singapore in 10 min,0,0,1,267.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6489446515519978,74.08,True
U1037_S00063,U1037,2026-01-18T08:04:00,2026-01-18T08:09:00,5.0,1,Hyderabad -> Delhi in 5 min,0,0,1,277.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6489446515519978,74.08,True
U1090_S00017,U1090,2026-01-04T15:14:00,2026-01-04T15:32:00,18.0,1,Hyderabad -> Bengaluru in 18 min,0,0,1,260.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6488192159419682,74.06,True
U1095_S00056,U1095,2026-01-15T04:35:00,2026-01-15T04:38:00,3.0,1,Mumbai -> Kolkata in 3 min,0,0,1,447.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6488378220420614,74.06,True
U1032_S00052,U1032,2026-01-14T10:00:00,2026-01-14T10:19:00,19.0,1,Bengaluru -> Mumbai in 19 min,0,0,1,249.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6488192159419682,74.06,True
U1007_S00063,U1007,2026-01-16T22:22:00,2026-01-16T22:33:00,11.0,1,Kolkata -> Pune in 11 min,0,0,1,239.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6488192159419682,74.06,True
U1003_S00029,U1003,2026-01-08T11:02:00,2026-01-08T11:09:00,7.0,1,Pune -> Mumbai in 7 min,0,0,1,256.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,False,normal,0.6488192159419682,74.06,True
U1107_S00057,U1107,2026-01-16T00:02:00,2026-01-16T00:02:00,1.0,0,,1,1,0,2941.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal,0.6487081700463768,74.03,True
U1006_S00041,U1006,2026-01-09T22:38:00,2026-01-09T22:38:00,1.0,0,,1,1,0,2909.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal,0.6483320730518128,73.95,True
U1101_S00003,U1101,2026-01-01T23:54:00,2026-01-02T00:14:00,20.0,0,,0,0,1,117.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6479183081668145,73.85,True
U1089_S00061,U1089,2026-01-17T03:03:00,2026-01-17T03:05:00,2.0,0,,0,0,1,120.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6477930709404349,73.82,True
U1071_S00060,U1071,2026-01-16T08:57:00,2026-01-16T09:06:00,9.0,0,,0,0,1,119.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6477930709404349,73.82,True
U1020_S00071,U1020,2026-01-19T03:40:00,2026-01-19T03:42:00,2.0,0,,0,0,1,1376.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6471492931294214,73.68,True
U1040_S00026,U1040,2026-01-06T10:55:00,2026-01-06T11:15:00,20.0,0,,0,0,0,0.0,2.2592,7184.84,9388.79,1,2,0,0,0,0,0,0,False,normal,0.647067002179903,73.66,True
U1071_S00077,U1071,2026-01-20T22:20:00,2026-01-20T22:23:00,3.0,0,,0,0,1,195.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6460422894114992,73.43,True
U1071_S00052,U1071,2026-01-14T18:10:00,2026-01-14T18:40:00,30.0,0,,0,0,0,804.0,2.13,9988.97,15618.58,1,2,0,0,1,1,1,1,False,normal,0.645286459569965,73.26,True
U1053_S00074,U1053,2026-01-20T13:20:00,2026-01-20T13:33:00,13.0,0,,1,1,0,788.0,-0.0106,2563.82,2563.82,0,1,1,1,1,0,1,1,False,normal,0.6442857091002964,73.03,True
U1066_S00061,U1066,2026-01-17T12:26:00,2026-01-17T12:56:00,30.0,0,,0,0,1,283.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6439808487136416,72.96,True
U1034_S00028,U1034,2026-01-07T17:53:00,2026-01-07T18:00:00,7.0,0,,0,0,1,258.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6439808487136416,72.96,True
U1100_S00042,U1100,2026-01-10T22:37:00,2026-01-10T23:07:00,30.0,0,,0,0,1,1065.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6438979862463887,72.94,True
U1072_S00054,U1072,2026-01-15T06:33:00,2026-01-15T06:40:00,7.0,0,,0,0,1,313.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6436697970082886,72.89,True
U1109_S00068,U1109,2026-01-20T07:46:00,2026-01-20T08:14:00,28.0,0,,0,0,1,296.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6436439920988618,72.89,True
U1099_S00014,U1099,2026-01-05T01:32:00,2026-01-05T01:58:00,26.0,0,,0,0,1,310.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6436697970082886,72.89,True
U1090_S00036,U1090,2026-01-09T05:56:00,2026-01-09T06:01:00,5.0,1,Singapore -> Bengaluru in 5 min,0,0,0,5615.0,0.0,0.0,0.0,0,0,0,0,2,2,2,1,False,normal,0.643368489407599,72.82,True
U1049_S00035,U1049,2026-01-09T00:38:00,2026-01-09T01:12:00,34.0,0,,1,1,1,93.0,0.0,0.0,0.0,0,0,0,0,3,2,1,3,False,normal,0.6433676948783429,72.82,True
U1066_S00055,U1066,2026-01-15T11:35:00,2026-01-15T11:35:00,1.0,0,,1,1,0,2705.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal,0.6430611258431617,72.76,True
U1063_S00059,U1063,2026-01-18T13:40:00,2026-01-18T13:40:00,1.0,0,,0,0,0,0.0,3.9016,37070.28,37070.28,0,1,0,0,0,0,0,0,False,normal,0.6430135310663704,72.74,True
U1023_S00048,U1023,2026-01-14T07:51:00,2026-01-14T07:51:00,1.0,0,,0,0,1,1011.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6425924474536387,72.65,True
U1092_S00003,U1092,2026-01-01T20:03:00,2026-01-01T20:33:00,30.0,0,,0,0,1,518.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6407802194282054,72.24,True
U1061_S00070,U1061,2026-01-17T22:34:00,2026-01-17T22:34:00,1.0,0,,0,0,0,0.0,3.5348,37376.0,37376.0,0,1,0,0,0,0,0,0,False,normal,0.6398472547935271,72.03,True
U1033_S00067,U1033,2026-01-17T09:58:00,2026-01-17T09:58:00,1.0,0,,1,1,0,2472.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal,0.6398154382919921,72.02,True
U1022_S00069,U1022,2026-01-19T02:10:00,2026-01-19T02:16:00,6.0,0,,0,0,1,543.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6396259273571224,71.98,True
U1085_S00021,U1085,2026-01-06T09:56:00,2026-01-06T10:18:00,22.0,0,,0,0,1,886.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6396078506792676,71.97,True
U1005_S00047,U1005,2026-01-13T00:39:00,2026-01-13T00:52:00,13.0,0,,0,0,1,888.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6396078506792676,71.97,True
U1086_S00038,U1086,2026-01-09T13:55:00,2026-01-09T14:21:00,26.0,0,,0,0,1,96.0,-0.7122,2912.95,2912.95,1,1,0,0,2,2,1,2,False,normal,0.639040155740942,71.85,True
U1064_S00044,U1064,2026-01-11T19:21:00,2026-01-11T19:38:00,17.0,0,,0,0,1,713.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6381516288093949,71.65,True
U1030_S00063,U1030,2026-01-18T03:29:00,2026-01-18T03:57:00,28.0,0,,0,0,1,734.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal,0.6380282794009983,71.62,True
U1074_S00005,U1074,2026-01-03T00:04:00,2026-01-03T00:29:00,25.0,0,,0,0,0,0.0,0.0872,6560.53,6560.53,1,1,1,1,1,1,1,1,False,normal,0.6378362804889097,71.57,True
U1114_S00064,U1114,2026-01-16T08:15:00,2026-01-16T08:15:00,1.0,0,,1,1,0,2331.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,False,normal,0.6358018003096763,71.11,True
