session_id,user_id,session_start,session_end,duration_minutes,geo_velocity_flag,geo_velocity_detail,failed_login_count,max_failed_attempts_last_10min,device_change_flag,time_since_last_known_device_ip_minutes,transaction_amount_zscore,max_transaction_amount,total_transaction_amount,new_beneficiary_flag,transaction_velocity,weak_crypto_flag,crypto_deprecated_signal_count,login_event_count,successful_login_count,unique_geo_count,unique_device_count,session_is_attack_scenario,session_attack_types
U1062_S00001,U1062,2026-01-01T15:14:00,2026-01-01T15:14:00,1.0,0,,0,0,0,0.0,0.0346,5799.59,5799.59,0,1,0,0,0,0,0,0,False,normal
U1102_S00001,U1102,2026-01-01T15:15:00,2026-01-01T15:15:00,1.0,0,,0,0,0,0.0,-0.0196,3647.38,3647.38,1,1,0,0,0,0,0,0,False,normal
U1002_S00001,U1002,2026-01-01T15:16:00,2026-01-01T15:16:00,1.0,0,,0,0,0,0.0,-0.8252,2484.22,2484.22,0,1,0,0,0,0,0,0,False,normal
U1092_S00002,U1092,2026-01-01T15:20:00,2026-01-01T15:20:00,1.0,0,,0,0,0,0.0,-0.0529,1202.53,1202.53,0,1,0,0,0,0,0,0,False,normal
U1095_S00004,U1095,2026-01-01T15:20:00,2026-01-01T15:20:00,1.0,0,,0,0,0,0.0,-0.0425,2868.76,2868.76,0,1,0,0,0,0,0,0,False,normal
U1026_S00002,U1026,2026-01-01T15:24:00,2026-01-01T15:24:00,1.0,0,,0,0,0,238.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1021_S00002,U1021,2026-01-01T15:30:00,2026-01-01T15:30:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1054_S00003,U1054,2026-01-01T15:30:00,2026-01-01T15:30:00,1.0,0,,0,0,0,0.0,0.0245,2585.26,2585.26,0,1,0,0,0,0,0,0,False,normal
U1117_S00003,U1117,2026-01-01T15:32:00,2026-01-01T15:32:00,1.0,0,,0,0,0,299.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1099_S00003,U1099,2026-01-01T15:33:00,2026-01-01T15:33:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1050_S00003,U1050,2026-01-01T15:37:00,2026-01-01T15:37:00,1.0,0,,0,0,0,0.0,-0.0394,2113.04,2113.04,0,1,0,0,0,0,0,0,False,normal
U1100_S00002,U1100,2026-01-01T15:44:00,2026-01-01T15:44:00,1.0,0,,0,0,0,0.0,-0.0161,3154.57,3154.57,0,1,0,0,0,0,0,0,False,normal
U1024_S00001,U1024,2026-01-01T15:50:00,2026-01-01T15:50:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1110_S00003,U1110,2026-01-01T15:54:00,2026-01-01T15:54:00,1.0,0,,0,0,0,243.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1008_S00003,U1008,2026-01-01T15:55:00,2026-01-01T15:55:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1044_S00003,U1044,2026-01-01T16:01:00,2026-01-01T16:18:00,17.0,0,,0,0,0,0.0,1.4139,13655.56,17673.74,0,2,0,0,0,0,0,0,False,normal
U1006_S00002,U1006,2026-01-01T16:02:00,2026-01-01T16:02:00,1.0,0,,0,0,0,214.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1068_S00001,U1068,2026-01-01T16:03:00,2026-01-01T16:03:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1033_S00003,U1033,2026-01-01T16:04:00,2026-01-01T16:04:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1081_S00003,U1081,2026-01-01T16:07:00,2026-01-01T16:07:00,1.0,0,,0,0,0,233.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1046_S00001,U1046,2026-01-01T16:08:00,2026-01-01T16:08:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1013_S00001,U1013,2026-01-01T16:09:00,2026-01-01T16:09:00,1.0,0,,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1045_S00002,U1045,2026-01-01T16:18:00,2026-01-01T16:18:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1103_S00001,U1103,2026-01-01T16:20:00,2026-01-01T16:20:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1104_S00003,U1104,2026-01-01T16:24:00,2026-01-01T16:24:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1053_S00003,U1053,2026-01-01T16:27:00,2026-01-01T16:42:00,15.0,1,Mumbai -> Berlin in 12 min,0,0,0,0.0,4.1358,200000.0,200000.0,1,1,0,0,2,2,2,1,True,impossible_travel
U1014_S00004,U1014,2026-01-01T16:30:00,2026-01-01T16:30:00,1.0,0,,0,0,0,489.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1073_S00003,U1073,2026-01-01T16:31:00,2026-01-01T16:31:00,1.0,0,,0,0,0,275.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1097_S00003,U1097,2026-01-01T16:44:00,2026-01-01T16:44:00,1.0,0,,0,0,0,0.0,-0.0166,955.3,955.3,0,1,0,0,0,0,0,0,False,normal
U1057_S00002,U1057,2026-01-01T16:48:00,2026-01-01T16:48:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1017_S00002,U1017,2026-01-01T16:49:00,2026-01-01T16:49:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1102_S00002,U1102,2026-01-01T16:49:00,2026-01-01T16:49:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1021_S00003,U1021,2026-01-01T16:50:00,2026-01-01T16:50:00,1.0,0,,0,0,0,0.0,-0.0444,1092.66,1092.66,0,1,0,0,0,0,0,0,False,normal
U1003_S00003,U1003,2026-01-01T16:54:00,2026-01-01T16:54:00,1.0,0,,0,0,0,0.0,-0.0218,1312.39,1312.39,0,1,0,0,0,0,0,0,False,normal
U1093_S00001,U1093,2026-01-01T16:54:00,2026-01-01T16:54:00,1.0,0,,0,0,0,0.0,0.2628,8523.88,8523.88,0,1,0,0,0,0,0,0,False,normal
U1045_S00003,U1045,2026-01-01T16:59:00,2026-01-01T16:59:00,1.0,0,,0,0,0,0.0,-0.2782,2978.51,2978.51,0,1,0,0,0,0,0,0,False,normal
U1047_S00004,U1047,2026-01-01T17:01:00,2026-01-01T17:01:00,1.0,0,,0,0,0,0.0,0.0096,3546.93,3546.93,0,1,0,0,0,0,0,0,False,normal
U1074_S00003,U1074,2026-01-01T17:01:00,2026-01-01T17:01:00,1.0,0,,0,0,0,385.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1103_S00002,U1103,2026-01-01T17:02:00,2026-01-01T17:02:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1002_S00002,U1002,2026-01-01T17:05:00,2026-01-01T17:05:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1027_S00002,U1027,2026-01-01T17:20:00,2026-01-01T17:20:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1020_S00001,U1020,2026-01-01T17:23:00,2026-01-01T17:23:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1089_S00002,U1089,2026-01-01T17:23:00,2026-01-01T17:23:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1110_S00004,U1110,2026-01-01T17:29:00,2026-01-01T17:29:00,1.0,0,,0,0,0,0.0,-0.031,1444.02,1444.02,0,1,0,0,0,0,0,0,False,normal
U1044_S00004,U1044,2026-01-01T17:33:00,2026-01-01T17:33:00,1.0,0,,0,0,0,0.0,-0.3747,5008.23,5008.23,0,1,0,0,0,0,0,0,False,normal
U1056_S00002,U1056,2026-01-01T17:38:00,2026-01-01T17:46:00,8.0,0,,1,1,1,250.0,0.0,0.0,0.0,0,0,0,0,2,1,1,2,False,normal
U1102_S00003,U1102,2026-01-01T17:43:00,2026-01-01T17:43:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1106_S00001,U1106,2026-01-01T17:43:00,2026-01-01T17:43:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1030_S00001,U1030,2026-01-01T17:49:00,2026-01-01T17:49:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1061_S00003,U1061,2026-01-01T17:59:00,2026-01-01T17:59:00,1.0,0,,0,0,0,0.0,-0.2741,9723.22,9723.22,0,1,0,0,0,0,0,0,False,normal
U1041_S00002,U1041,2026-01-01T18:00:00,2026-01-01T18:00:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1045_S00004,U1045,2026-01-01T18:00:00,2026-01-01T18:00:00,1.0,0,,0,0,0,0.0,-1.0562,1400.52,1400.52,0,1,0,0,0,0,0,0,False,normal
U1083_S00004,U1083,2026-01-01T18:05:00,2026-01-01T18:05:00,1.0,0,,0,0,0,212.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1084_S00002,U1084,2026-01-01T18:05:00,2026-01-01T18:05:00,1.0,0,,0,0,0,0.0,0.592,1995.33,1995.33,0,1,0,0,0,0,0,0,False,normal
U1007_S00002,U1007,2026-01-01T18:13:00,2026-01-01T18:13:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1048_S00002,U1048,2026-01-01T18:13:00,2026-01-01T18:13:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1072_S00003,U1072,2026-01-01T18:17:00,2026-01-01T18:17:00,1.0,0,,0,0,0,0.0,-0.4011,4284.19,4284.19,0,1,0,0,0,0,0,0,False,normal
U1076_S00001,U1076,2026-01-01T18:18:00,2026-01-01T18:18:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1111_S00001,U1111,2026-01-01T18:20:00,2026-01-01T18:20:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1075_S00002,U1075,2026-01-01T18:28:00,2026-01-01T18:28:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1004_S00002,U1004,2026-01-01T18:30:00,2026-01-01T18:30:00,1.0,0,,0,0,0,0.0,-0.0201,1794.83,1794.83,0,1,0,0,0,0,0,0,False,normal
U1019_S00003,U1019,2026-01-01T18:30:00,2026-01-01T18:30:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1060_S00001,U1060,2026-01-01T18:32:00,2026-01-01T18:32:00,1.0,0,,0,0,0,0.0,-1.3035,1171.86,1171.86,0,1,0,0,0,0,0,0,False,normal
U1006_S00003,U1006,2026-01-01T18:35:00,2026-01-01T18:35:00,1.0,0,,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1081_S00004,U1081,2026-01-01T18:35:00,2026-01-01T18:35:00,1.0,0,,1,1,0,148.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1106_S00002,U1106,2026-01-01T18:37:00,2026-01-01T18:37:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1041_S00003,U1041,2026-01-01T18:38:00,2026-01-01T18:38:00,1.0,0,,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1023_S00003,U1023,2026-01-01T18:40:00,2026-01-01T18:40:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1032_S00002,U1032,2026-01-01T18:45:00,2026-01-01T18:45:00,1.0,0,,0,0,0,0.0,0.1174,3716.46,3716.46,0,1,0,0,0,0,0,0,False,normal
U1026_S00003,U1026,2026-01-01T18:46:00,2026-01-01T18:46:00,1.0,0,,0,0,0,0.0,-0.0766,1976.37,1976.37,0,1,0,0,0,0,0,0,False,normal
U1082_S00001,U1082,2026-01-01T18:50:00,2026-01-01T18:50:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1009_S00001,U1009,2026-01-01T18:52:00,2026-01-01T18:52:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1027_S00003,U1027,2026-01-01T18:52:00,2026-01-01T18:52:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1047_S00005,U1047,2026-01-01T18:54:00,2026-01-01T18:54:00,1.0,0,,1,1,0,540.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,False,normal
U1064_S00004,U1064,2026-01-01T18:57:00,2026-01-01T18:57:00,1.0,0,,0,0,0,0.0,-0.2179,2755.65,2755.65,0,1,0,0,0,0,0,0,False,normal
U1094_S00002,U1094,2026-01-01T19:01:00,2026-01-01T19:01:00,1.0,0,,0,0,0,0.0,0.029,3540.14,3540.14,0,1,0,0,0,0,0,0,False,normal
U1059_S00002,U1059,2026-01-01T19:04:00,2026-01-01T19:04:00,1.0,0,,0,0,0,0.0,-0.0529,1422.16,1422.16,0,1,0,0,0,0,0,0,False,normal
U1103_S00003,U1103,2026-01-01T19:08:00,2026-01-01T19:08:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1086_S00002,U1086,2026-01-01T19:13:00,2026-01-01T19:14:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,1,1,False,normal
U1001_S00002,U1001,2026-01-01T19:30:00,2026-01-01T19:30:00,1.0,0,,0,0,0,0.0,0.7938,5502.5,5502.5,0,1,0,0,0,0,0,0,False,normal
U1016_S00002,U1016,2026-01-01T19:34:00,2026-01-01T19:34:00,1.0,0,,0,0,0,0.0,-0.7901,1168.71,1168.71,0,1,0,0,0,0,0,0,False,normal
U1032_S00003,U1032,2026-01-01T19:35:00,2026-01-01T19:35:00,1.0,0,,0,0,0,0.0,-0.0253,871.59,871.59,0,1,0,0,0,0,0,0,False,normal
U1022_S00003,U1022,2026-01-01T19:37:00,2026-01-01T19:37:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1090_S00003,U1090,2026-01-01T19:46:00,2026-01-01T19:46:00,1.0,0,,0,0,0,666.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1110_S00005,U1110,2026-01-01T19:46:00,2026-01-01T19:46:00,1.0,0,,0,0,0,232.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1084_S00003,U1084,2026-01-01T19:48:00,2026-01-01T19:48:00,1.0,0,,0,0,0,0.0,0.2751,1761.28,1761.28,0,1,0,0,0,0,0,0,False,normal
U1089_S00003,U1089,2026-01-01T19:48:00,2026-01-01T19:48:00,1.0,0,,0,0,0,145.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1069_S00004,U1069,2026-01-01T19:57:00,2026-01-01T19:57:00,1.0,0,,0,0,0,0.0,-0.5977,4560.75,4560.75,0,1,0,0,0,0,0,0,False,normal
U1096_S00003,U1096,2026-01-01T20:00:00,2026-01-01T20:00:00,1.0,0,,0,0,0,0.0,0.5508,6365.07,6365.07,0,1,0,0,0,0,0,0,False,normal
U1062_S00002,U1062,2026-01-01T20:01:00,2026-01-01T20:01:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1092_S00003,U1092,2026-01-01T20:03:00,2026-01-01T20:33:00,30.0,0,,0,0,1,518.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal
U1006_S00004,U1006,2026-01-01T20:05:00,2026-01-01T20:05:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1011_S00002,U1011,2026-01-01T20:05:00,2026-01-01T20:05:00,1.0,0,,0,0,0,0.0,-0.1817,8974.25,8974.25,0,1,0,0,0,0,0,0,False,normal
U1075_S00003,U1075,2026-01-01T20:14:00,2026-01-01T20:14:00,1.0,0,,0,0,0,0.0,-0.0098,3333.14,3333.14,0,1,0,0,0,0,0,0,False,normal
U1041_S00004,U1041,2026-01-01T20:17:00,2026-01-01T20:17:00,1.0,0,,0,0,0,99.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1100_S00003,U1100,2026-01-01T20:18:00,2026-01-01T20:18:00,1.0,0,,0,0,0,0.0,-0.5049,1848.22,1848.22,0,1,0,0,0,0,0,0,False,normal
U1039_S00002,U1039,2026-01-01T20:19:00,2026-01-01T20:19:00,1.0,0,,0,0,0,664.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1028_S00004,U1028,2026-01-01T20:20:00,2026-01-01T20:20:00,1.0,0,,0,0,0,0.0,0.0228,5480.29,5480.29,0,1,0,0,0,0,0,0,False,normal
U1054_S00004,U1054,2026-01-01T20:23:00,2026-01-01T20:23:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1071_S00002,U1071,2026-01-01T20:26:00,2026-01-01T20:26:00,1.0,0,,0,0,0,0.0,-0.1902,4159.51,4159.51,0,1,0,0,0,0,0,0,False,normal
U1099_S00004,U1099,2026-01-01T20:26:00,2026-01-01T20:26:00,1.0,0,,0,0,0,0.0,-0.0593,5738.34,5738.34,0,1,0,0,0,0,0,0,False,normal
U1044_S00005,U1044,2026-01-01T20:28:00,2026-01-01T20:28:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1035_S00001,U1035,2026-01-01T20:31:00,2026-01-01T20:31:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1043_S00003,U1043,2026-01-01T20:31:00,2026-01-01T20:31:00,1.0,0,,0,0,0,380.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1022_S00004,U1022,2026-01-01T20:32:00,2026-01-01T20:32:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1006_S00005,U1006,2026-01-01T20:36:00,2026-01-01T20:36:00,1.0,0,,0,0,0,0.0,-0.0317,1378.94,1378.94,0,1,0,0,0,0,0,0,False,normal
U1021_S00004,U1021,2026-01-01T20:38:00,2026-01-01T20:38:00,1.0,0,,0,0,0,0.0,-0.036,1364.38,1364.38,0,1,0,0,0,0,0,0,False,normal
U1113_S00003,U1113,2026-01-01T20:39:00,2026-01-01T20:39:00,1.0,0,,0,0,0,0.0,-0.0372,871.05,871.05,0,1,0,0,0,0,0,0,False,normal
U1089_S00004,U1089,2026-01-01T20:44:00,2026-01-01T20:44:00,1.0,0,,0,0,0,56.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1080_S00001,U1080,2026-01-01T20:45:00,2026-01-01T20:45:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1060_S00002,U1060,2026-01-01T20:47:00,2026-01-01T20:47:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1059_S00003,U1059,2026-01-01T20:49:00,2026-01-01T20:49:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1019_S00004,U1019,2026-01-01T20:50:00,2026-01-01T21:13:00,23.0,0,,0,0,1,140.0,0.0,0.0,0.0,0,0,0,0,2,2,1,2,False,normal
U1048_S00003,U1048,2026-01-01T20:57:00,2026-01-01T21:13:00,16.0,0,,0,0,0,164.0,0.0801,5232.01,5232.01,0,1,0,0,1,1,1,1,False,normal
U1005_S00003,U1005,2026-01-01T20:58:00,2026-01-01T20:58:00,1.0,0,,0,0,0,0.0,-0.3396,1982.43,1982.43,0,1,0,0,1,1,1,1,False,normal
U1040_S00003,U1040,2026-01-01T20:59:00,2026-01-01T20:59:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1047_S00006,U1047,2026-01-01T21:10:00,2026-01-01T21:40:00,30.0,0,,0,0,0,0.0,0.0556,5256.71,5256.71,0,1,0,0,1,1,1,1,False,normal
U1068_S00002,U1068,2026-01-01T21:19:00,2026-01-01T21:19:00,1.0,0,,0,0,0,316.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1000_S00003,U1000,2026-01-01T21:20:00,2026-01-01T21:20:00,1.0,0,,0,0,0,787.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1032_S00004,U1032,2026-01-01T21:22:00,2026-01-01T21:22:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,False,normal
U1106_S00003,U1106,2026-01-01T21:22:00,2026-01-01T21:22:00,1.0,0,,0,0,0,219.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1065_S00003,U1065,2026-01-01T21:26:00,2026-01-01T21:26:00,1.0,0,,0,0,0,0.0,0.0925,5109.24,5109.24,0,1,0,0,0,0,0,0,False,normal
U1005_S00004,U1005,2026-01-01T21:29:00,2026-01-01T21:29:00,1.0,0,,0,0,0,569.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1061_S00004,U1061,2026-01-01T21:32:00,2026-01-01T21:32:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1006_S00006,U1006,2026-01-01T21:41:00,2026-01-01T21:41:00,1.0,0,,0,0,0,0.0,-0.0467,959.14,959.14,0,1,0,0,0,0,0,0,False,normal
U1108_S00003,U1108,2026-01-01T21:43:00,2026-01-01T21:43:00,1.0,0,,0,0,0,0.0,-0.0309,2468.14,2468.14,0,1,0,0,0,0,0,0,False,normal
U1114_S00001,U1114,2026-01-01T21:53:00,2026-01-01T21:53:00,1.0,0,,0,0,0,0.0,-0.4177,1244.04,1244.04,0,1,0,0,0,0,0,0,False,normal
U1057_S00003,U1057,2026-01-01T21:57:00,2026-01-01T21:57:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1101_S00002,U1101,2026-01-01T21:57:00,2026-01-01T21:57:00,1.0,0,,0,0,0,565.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1090_S00004,U1090,2026-01-01T21:59:00,2026-01-01T21:59:00,1.0,0,,0,0,0,133.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1092_S00004,U1092,2026-01-01T22:00:00,2026-01-01T22:00:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1004_S00003,U1004,2026-01-01T22:03:00,2026-01-01T22:03:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1056_S00003,U1056,2026-01-01T22:03:00,2026-01-01T22:11:00,8.0,0,,0,0,0,0.0,5.2601,175000.0,180756.42,0,2,1,1,1,1,1,1,True,weak_crypto_large_transfer
U1085_S00002,U1085,2026-01-01T22:03:00,2026-01-01T22:03:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1015_S00002,U1015,2026-01-01T22:04:00,2026-01-01T22:04:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1005_S00005,U1005,2026-01-01T22:06:00,2026-01-01T22:06:00,1.0,0,,0,0,0,0.0,0.5434,3516.97,3516.97,0,1,0,0,0,0,0,0,False,normal
U1012_S00003,U1012,2026-01-01T22:09:00,2026-01-01T22:09:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1082_S00002,U1082,2026-01-01T22:16:00,2026-01-01T22:16:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1107_S00002,U1107,2026-01-01T22:17:00,2026-01-01T22:17:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1067_S00003,U1067,2026-01-01T22:21:00,2026-01-01T22:21:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1108_S00004,U1108,2026-01-01T22:21:00,2026-01-01T22:21:00,1.0,0,,0,0,0,0.0,0.0027,3650.84,3650.84,0,1,0,0,0,0,0,0,False,normal
U1060_S00003,U1060,2026-01-01T22:22:00,2026-01-01T22:52:00,30.0,0,,0,0,0,0.0,-0.4408,1960.07,1960.07,0,1,0,0,1,1,1,1,False,normal
U1086_S00003,U1086,2026-01-01T22:22:00,2026-01-01T22:22:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1048_S00004,U1048,2026-01-01T22:23:00,2026-01-01T22:36:00,13.0,0,,0,0,1,70.0,0.0,0.0,0.0,0,0,1,1,2,2,1,2,False,normal
U1047_S00007,U1047,2026-01-01T22:24:00,2026-01-01T22:24:00,1.0,0,,0,0,0,210.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1098_S00001,U1098,2026-01-01T22:24:00,2026-01-01T22:24:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1002_S00003,U1002,2026-01-01T22:33:00,2026-01-01T22:33:00,1.0,0,,0,0,0,328.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1011_S00003,U1011,2026-01-01T22:35:00,2026-01-01T22:35:00,1.0,0,,0,0,0,524.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1052_S00002,U1052,2026-01-01T22:35:00,2026-01-01T22:35:00,1.0,0,,0,0,0,0.0,-0.0309,694.64,694.64,0,1,0,0,0,0,0,0,False,normal
U1075_S00004,U1075,2026-01-01T22:40:00,2026-01-01T22:40:00,1.0,0,,0,0,0,0.0,0.0262,4667.09,4667.09,0,1,0,0,0,0,0,0,False,normal
U1104_S00004,U1104,2026-01-01T22:45:00,2026-01-01T22:45:00,1.0,0,,0,0,0,516.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1111_S00002,U1111,2026-01-01T22:53:00,2026-01-01T22:53:00,1.0,0,,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1015_S00003,U1015,2026-01-01T22:56:00,2026-01-01T22:56:00,1.0,0,,0,0,0,52.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
U1090_S00005,U1090,2026-01-01T22:57:00,2026-01-01T22:57:00,1.0,0,,0,0,0,58.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,False,normal
