txn_id,user_id,timestamp,amount,channel,beneficiary_id,beneficiary_is_new,merchant_category,user_avg_txn_amount,is_attack_scenario,attack_type
txn_0000218,U1008,2026-01-02 19:48:00,15122.72,web,B_U1008_10,False,investment,3573.17,False,normal
txn_0001194,U1044,2026-01-02 19:49:00,17459.42,mobile,B_U1044_9,False,electronics,6443.21,False,normal
txn_0000275,U1010,2026-01-02 19:57:00,5043.11,mobile,B_U1010_14,False,electronics,4545.51,False,normal
txn_0002241,U1083,2026-01-02 20:01:00,6419.91,mobile,B_U1083_12,False,electronics,3626.19,False,normal
txn_0001758,U1065,2026-01-02 20:05:00,3803.92,web,B_U1065_63079,True,groceries,2907.56,False,normal
txn_0000219,U1008,2026-01-02 20:34:00,2750.17,mobile,B_U1008_13,False,travel,3573.17,False,normal
txn_0002423,U1090,2026-01-02 20:38:00,2373.59,mobile,B_U1090_2,False,investment,3957.38,False,normal
txn_0002055,U1076,2026-01-02 20:54:00,5908.48,mobile,B_U1076_17,False,electronics,4907.7,False,normal
txn_0002503,U1093,2026-01-02 20:55:00,3935.04,mobile,B_U1093_1,False,travel,3053.67,False,normal
txn_0002448,U1091,2026-01-02 21:15:00,2119.5,web,B_U1091_12,False,peer_transfer,1905.36,False,normal
txn_0001624,U1060,2026-01-02 21:17:00,2840.67,mobile,B_U1060_80581,True,groceries,2200.45,False,normal
txn_0002029,U1075,2026-01-02 21:31:00,3746.0,atm,B_U1075_14,False,investment,3596.75,False,normal
txn_0001947,U1072,2026-01-02 21:35:00,5535.53,atm,B_U1072_9,False,travel,5461.96,False,normal
txn_0002554,U1095,2026-01-02 21:36:00,4336.1,mobile,B_U1095_17,False,groceries,4619.02,False,normal
txn_0002242,U1083,2026-01-02 21:38:00,15373.88,mobile,B_U1083_12,False,investment,3626.19,False,normal
txn_0001893,U1070,2026-01-02 22:00:00,1980.36,web,B_U1070_2,False,utilities,4224.9,False,normal
txn_0001894,U1070,2026-01-02 22:39:00,1618.53,web,B_U1070_8,False,peer_transfer,4224.9,False,normal
txn_0003151,U1118,2026-01-02 22:43:00,3029.75,mobile,B_U1118_57775,True,utilities,3428.82,False,normal
txn_0000597,U1022,2026-01-02 23:04:00,2498.0,web,B_U1022_4,False,peer_transfer,4140.87,False,normal
txn_0002945,U1110,2026-01-02 23:08:00,3886.21,mobile,B_U1110_5,False,peer_transfer,2501.88,False,normal
txn_0003097,U1116,2026-01-02 23:08:00,5904.34,atm,B_U1116_5,False,peer_transfer,5060.46,False,normal
txn_0001434,U1053,2026-01-02 23:10:00,2601.71,mobile,B_U1053_17,False,dining,3360.77,False,normal
txn_0000598,U1022,2026-01-02 23:13:00,5410.29,mobile,B_U1022_14,False,investment,4140.87,False,normal
txn_0000679,U1025,2026-01-02 23:21:00,3282.57,web,B_U1025_16,False,dining,2077.08,False,normal
txn_0001462,U1054,2026-01-02 23:23:00,1900.18,mobile,B_U1054_2,False,dining,2347.07,False,normal
txn_0000488,U1018,2026-01-02 23:24:00,1867.69,mobile,B_U1018_18,False,utilities,1714.18,False,normal
txn_0000460,U1017,2026-01-02 23:31:00,3422.42,mobile,B_U1017_3,False,fuel,4706.98,False,normal
txn_0002707,U1101,2026-01-02 23:33:00,2179.7,mobile,B_U1101_1,False,fuel,2326.49,False,normal
txn_0002735,U1102,2026-01-02 23:44:00,3112.78,mobile,B_U1102_96843,True,utilities,4673.84,False,normal
txn_0000326,U1012,2026-01-02 23:47:00,1735.53,mobile,B_U1012_3,False,fuel,2152.49,False,normal
txn_0002190,U1081,2026-01-03 00:01:00,3150.4,mobile,B_U1081_14,False,travel,4023.78,False,normal
txn_0002370,U1088,2026-01-03 00:01:00,1797.17,mobile,B_U1088_2,False,electronics,1638.89,False,normal
txn_0002001,U1074,2026-01-03 00:04:00,6560.53,web,B_U1074_43771,True,electronics,2873.53,False,normal
txn_0003048,U1114,2026-01-03 00:09:00,1233.1,mobile,B_U1114_8,False,peer_transfer,2369.62,False,normal
txn_0001136,U1042,2026-01-03 00:12:00,4534.7,mobile,B_U1042_5,False,travel,4610.29,False,normal
txn_0002395,U1089,2026-01-03 00:24:00,7312.19,mobile,B_U1089_45707,True,travel,9995.49,False,normal
txn_0001354,U1050,2026-01-03 00:25:00,4337.98,mobile,B_U1050_14,False,travel,3695.41,False,normal
txn_0000920,U1034,2026-01-03 00:36:00,2429.17,atm,B_U1034_10,False,electronics,3918.7,False,normal
txn_0002293,U1085,2026-01-03 00:54:00,1565.13,web,B_U1085_11,False,electronics,1952.44,False,normal
txn_0000087,U1003,2026-01-03 00:58:00,2414.19,mobile,B_U1003_16,False,utilities,2001.51,False,normal
txn_0000706,U1026,2026-01-03 00:59:00,1558.73,mobile,B_U1026_4,False,utilities,2270.01,False,normal
txn_0000302,U1011,2026-01-03 01:08:00,4256.95,web,B_U1011_5,False,utilities,9375.34,False,normal
txn_0000489,U1018,2026-01-03 01:29:00,1204.31,mobile,B_U1018_18,False,investment,1714.18,False,normal
txn_0000353,U1013,2026-01-03 01:40:00,7558.84,web,B_U1013_16,False,investment,4381.55,False,normal
txn_0003152,U1118,2026-01-03 01:46:00,3575.74,mobile,B_U1118_12,False,fuel,3428.82,False,normal
txn_0002294,U1085,2026-01-03 01:52:00,1971.72,web,B_U1085_4,False,travel,1952.44,False,normal
txn_0003073,U1115,2026-01-03 01:54:00,4450.75,mobile,B_U1115_10,False,investment,1701.41,False,normal
txn_0001867,U1069,2026-01-03 01:57:00,6933.63,mobile,B_U1069_4,False,electronics,5981.69,False,normal
txn_0000142,U1005,2026-01-03 02:01:00,4798.72,mobile,B_U1005_11,False,peer_transfer,2618.11,False,normal
txn_0001001,U1037,2026-01-03 02:07:00,2651.53,web,B_U1037_4,False,utilities,3096.92,False,normal
txn_0000220,U1008,2026-01-03 02:08:00,11001.78,mobile,B_U1008_7,False,investment,3573.17,False,normal
txn_0001055,U1039,2026-01-03 02:19:00,923.52,web,B_U1039_2,False,electronics,1555.7,False,normal
txn_0002243,U1083,2026-01-03 02:20:00,5379.02,web,B_U1083_14,False,groceries,3626.19,False,normal
txn_0001411,U1052,2026-01-03 02:32:00,1191.06,mobile,B_U1052_14,False,fuel,1695.82,False,normal
txn_0002789,U1104,2026-01-03 02:40:00,2054.06,web,B_U1104_7,False,investment,1958.45,False,normal
txn_0001056,U1039,2026-01-03 02:57:00,518.84,mobile,B_U1039_3,False,dining,1555.7,False,normal
txn_0001811,U1067,2026-01-03 03:25:00,3839.76,mobile,B_U1067_4,False,travel,2136.18,False,normal
txn_0000057,U1002,2026-01-03 03:42:00,4776.61,mobile,B_U1002_3,False,fuel,4906.58,False,normal
txn_0000811,U1030,2026-01-03 03:43:00,2912.51,web,B_U1030_8,False,peer_transfer,2316.16,False,normal
txn_0001057,U1039,2026-01-03 03:46:00,2486.74,mobile,B_U1039_9,False,investment,1555.7,False,normal
txn_0001649,U1061,2026-01-03 03:58:00,10209.11,mobile,B_U1061_10,False,travel,13171.59,False,normal
txn_0000839,U1031,2026-01-03 04:02:00,2036.65,mobile,B_U1031_11,False,dining,3939.68,False,normal
txn_0001625,U1060,2026-01-03 04:06:00,4653.32,web,B_U1060_14,False,electronics,2200.45,False,normal
txn_0001650,U1061,2026-01-03 04:15:00,7855.37,mobile,B_U1061_91358,True,dining,13171.59,False,normal
txn_0001516,U1056,2026-01-03 04:33:00,3016.57,mobile,B_U1056_16,False,utilities,4117.9,False,normal
txn_0002191,U1081,2026-01-03 04:42:00,2865.08,web,B_U1081_3,False,fuel,4023.78,False,normal
txn_0000354,U1013,2026-01-03 04:48:00,3491.11,web,B_U1013_6,False,electronics,4381.55,False,normal
txn_0001299,U1048,2026-01-03 04:59:00,2583.78,mobile,B_U1048_12,False,peer_transfer,2557.77,False,normal
txn_0001759,U1065,2026-01-03 05:06:00,2331.62,mobile,B_U1065_18,False,fuel,2907.56,False,normal
txn_0001731,U1064,2026-01-03 05:09:00,4167.64,web,B_U1064_4,False,utilities,7922.85,False,normal
txn_0001626,U1060,2026-01-03 05:20:00,3723.5,mobile,B_U1060_6,False,electronics,2200.45,False,normal
txn_0001300,U1048,2026-01-03 05:27:00,1181.6,mobile,B_U1048_12,False,electronics,2557.77,False,normal
txn_0001245,U1046,2026-01-03 05:29:00,1452.02,mobile,B_U1046_2,False,fuel,2217.91,False,normal
txn_0001627,U1060,2026-01-03 05:39:00,2955.27,mobile,B_U1060_5,False,fuel,2200.45,False,normal
txn_0000788,U1029,2026-01-03 05:44:00,925.56,mobile,B_U1029_3,False,electronics,2499.66,False,normal
txn_0002163,U1080,2026-01-03 05:45:00,5379.12,mobile,B_U1080_6,False,groceries,2738.22,False,normal
txn_0002946,U1110,2026-01-03 05:45:00,7768.34,mobile,B_U1110_6,False,electronics,2501.88,False,normal
txn_0001838,U1068,2026-01-03 05:53:00,5705.31,mobile,B_U1068_14,False,electronics,2999.9,False,normal
txn_0002135,U1079,2026-01-03 05:58:00,2388.36,mobile,B_U1079_6,False,fuel,1934.95,False,normal
txn_0001517,U1056,2026-01-03 06:14:00,4622.58,web,B_U1056_18,False,dining,4117.9,False,normal
txn_0000599,U1022,2026-01-03 06:17:00,2952.91,web,B_U1022_14,False,electronics,4140.87,False,normal
txn_0001868,U1069,2026-01-03 06:45:00,6609.61,web,B_U1069_15,False,investment,5981.69,False,normal
txn_0000921,U1034,2026-01-03 06:47:00,3420.75,mobile,B_U1034_18,False,dining,3918.7,False,normal
txn_0001327,U1049,2026-01-03 06:49:00,857.08,mobile,B_U1049_1,False,travel,1500.95,False,normal
txn_0003153,U1118,2026-01-03 07:06:00,4091.0,mobile,B_U1118_4,False,groceries,3428.82,False,normal
txn_0001163,U1043,2026-01-03 07:11:00,17759.68,mobile,B_U1043_13,False,electronics,6061.22,False,normal
txn_0001488,U1055,2026-01-03 07:13:00,1887.78,mobile,B_U1055_5,False,groceries,2454.82,False,normal
txn_0002607,U1097,2026-01-03 07:14:00,1357.24,mobile,B_U1097_5,False,fuel,1723.17,False,normal
txn_0002295,U1085,2026-01-03 07:25:00,1292.96,web,B_U1085_15,False,peer_transfer,1952.44,False,normal
txn_0000435,U1016,2026-01-03 07:36:00,4736.3,mobile,B_U1016_6,False,dining,2121.6,False,normal
txn_0000221,U1008,2026-01-03 07:49:00,3949.46,web,B_U1008_14,False,electronics,3573.17,False,normal
txn_0002296,U1085,2026-01-03 07:57:00,4201.55,mobile,B_U1085_1,False,electronics,1952.44,False,normal
txn_0002056,U1076,2026-01-03 07:59:00,5930.07,atm,B_U1076_8,False,travel,4907.7,False,normal
txn_0001678,U1062,2026-01-03 08:12:00,4637.72,web,B_U1062_10,False,fuel,5313.72,False,normal
txn_0001058,U1039,2026-01-03 08:25:00,1608.72,web,B_U1039_16,False,utilities,1555.7,False,normal
txn_0000975,U1036,2026-01-03 08:31:00,1437.59,web,B_U1036_8,False,groceries,1129.15,False,normal
txn_0002449,U1091,2026-01-03 08:41:00,1160.78,mobile,B_U1091_5,False,groceries,1905.36,False,normal
txn_0001541,U1057,2026-01-03 08:42:00,15732.07,web,B_U1057_5,False,investment,6319.59,False,normal
txn_0002526,U1094,2026-01-03 08:45:00,1976.31,mobile,B_U1094_46894,True,groceries,2174.74,False,normal
txn_0000947,U1035,2026-01-03 08:59:00,6145.24,web,B_U1035_8,False,electronics,2810.15,False,normal
txn_0003049,U1114,2026-01-03 09:01:00,1560.76,mobile,B_U1114_11,False,travel,2369.62,False,normal
txn_0003098,U1116,2026-01-03 09:44:00,1819.82,web,B_U1116_5,False,investment,5060.46,False,normal
txn_0000110,U1004,2026-01-03 10:01:00,4173.32,mobile,B_U1004_51959,True,dining,2852.1,False,normal
txn_0003175,U1119,2026-01-03 10:01:00,1450.69,web,B_U1119_8,False,utilities,2176.44,False,normal
txn_0001812,U1067,2026-01-03 10:06:00,1997.25,mobile,B_U1067_11,False,travel,2136.18,False,normal
txn_0002192,U1081,2026-01-03 10:06:00,6350.39,mobile,B_U1081_14,False,groceries,4023.78,False,normal
txn_0001704,U1063,2026-01-03 10:31:00,8687.8,web,B_U1063_13,False,groceries,10220.13,False,normal
txn_0000111,U1004,2026-01-03 10:50:00,2793.15,web,B_U1004_9,False,groceries,2852.1,False,normal
txn_0002656,U1099,2026-01-03 10:50:00,3796.29,web,B_U1099_7,False,utilities,7588.88,False,normal
txn_0002108,U1078,2026-01-03 10:55:00,7659.66,mobile,B_U1078_14,False,utilities,6944.14,False,normal
txn_0002080,U1077,2026-01-03 11:04:00,1873.91,web,B_U1077_3,False,electronics,1866.36,False,normal
txn_0002450,U1091,2026-01-03 11:22:00,2263.61,mobile,B_U1091_11,False,groceries,1905.36,False,normal
txn_0000542,U1020,2026-01-03 11:24:00,1852.2,mobile,B_U1020_18,False,travel,2216.94,False,normal
txn_0001083,U1040,2026-01-03 11:35:00,1929.4,mobile,B_U1040_9,False,travel,3480.98,False,normal
txn_0001328,U1049,2026-01-03 11:42:00,1190.04,mobile,B_U1049_8,False,fuel,1500.95,False,normal
txn_0000948,U1035,2026-01-03 11:52:00,2386.69,mobile,B_U1035_9,False,fuel,2810.15,False,normal
txn_0000868,U1032,2026-01-03 12:26:00,1491.51,mobile,B_U1032_2,False,utilities,1492.58,False,normal
txn_0000303,U1011,2026-01-03 12:34:00,14414.63,atm,B_U1011_14,False,utilities,9375.34,False,normal
txn_0001760,U1065,2026-01-03 12:44:00,1876.54,mobile,B_U1065_18,False,peer_transfer,2907.56,False,normal
txn_0001596,U1059,2026-01-03 12:57:00,1790.04,web,B_U1059_6,False,groceries,2320.66,False,normal
txn_0000893,U1033,2026-01-03 13:02:00,1821.87,atm,B_U1033_12,False,travel,2238.38,False,normal
txn_0001164,U1043,2026-01-03 13:22:00,6336.64,mobile,B_U1043_6,False,peer_transfer,6061.22,False,normal
txn_0002504,U1093,2026-01-03 13:26:00,3714.07,mobile,B_U1093_15,False,investment,3053.67,False,normal
txn_0002244,U1083,2026-01-03 14:01:00,3163.52,web,B_U1083_8,False,dining,3626.19,False,normal
txn_0001195,U1044,2026-01-03 14:12:00,20120.21,web,B_U1044_18,False,electronics,6443.21,False,normal
txn_0000355,U1013,2026-01-03 14:22:00,1944.34,mobile,B_U1013_7,False,groceries,4381.55,False,normal
txn_0002916,U1109,2026-01-03 14:28:00,3925.82,web,B_U1109_5,False,travel,5925.56,False,normal
txn_0001301,U1048,2026-01-03 14:46:00,1701.5,mobile,B_U1048_11,False,peer_transfer,2557.77,False,normal
txn_0001948,U1072,2026-01-03 14:59:00,8043.77,web,B_U1072_18,False,dining,5461.96,False,normal
txn_0002947,U1110,2026-01-03 15:02:00,2819.98,mobile,B_U1110_25154,True,peer_transfer,2501.88,False,normal
txn_0000356,U1013,2026-01-03 15:05:00,12726.11,mobile,B_U1013_9,False,electronics,4381.55,False,normal
txn_0002527,U1094,2026-01-03 15:11:00,1026.21,mobile,B_U1094_5,False,investment,2174.74,False,normal
txn_0000030,U1001,2026-01-03 15:14:00,1832.03,mobile,B_U1001_11,False,utilities,2959.57,False,normal
txn_0001761,U1065,2026-01-03 16:11:00,1726.72,mobile,B_U1065_9,False,electronics,2907.56,False,normal
txn_0003099,U1116,2026-01-03 16:11:00,3843.09,mobile,B_U1116_10,False,fuel,5060.46,False,normal
txn_0000869,U1032,2026-01-03 16:16:00,3035.84,mobile,B_U1032_11,False,investment,1492.58,False,normal
txn_0001109,U1041,2026-01-03 16:19:00,3312.81,mobile,B_U1041_4,False,dining,3955.76,False,normal
txn_0001355,U1050,2026-01-03 16:42:00,4660.66,web,B_U1050_10,False,groceries,3695.41,False,normal
txn_0001784,U1066,2026-01-03 16:46:00,2899.51,mobile,B_U1066_15,False,utilities,2174.71,False,normal
txn_0003125,U1117,2026-01-03 17:05:00,6242.52,mobile,B_U1117_6,False,dining,3396.23,False,normal
txn_0001813,U1067,2026-01-03 17:13:00,2337.76,mobile,B_U1067_16,False,utilities,2136.18,False,normal
txn_0002451,U1091,2026-01-03 17:31:00,1598.45,mobile,B_U1091_15,False,dining,1905.36,False,normal
txn_0000327,U1012,2026-01-03 17:36:00,998.83,mobile,B_U1012_6,False,utilities,2152.49,False,normal
txn_0002475,U1092,2026-01-03 17:48:00,2897.35,web,B_U1092_13,False,fuel,2917.77,False,normal
txn_0002790,U1104,2026-01-03 18:02:00,1419.9,mobile,B_U1104_10,False,groceries,1958.45,False,normal
txn_0000949,U1035,2026-01-03 18:07:00,2001.1,web,B_U1035_12,False,travel,2810.15,False,normal
txn_0000651,U1024,2026-01-03 18:21:00,2552.73,web,B_U1024_18,False,travel,3630.97,False,normal
txn_0002297,U1085,2026-01-03 18:24:00,2034.87,mobile,B_U1085_9,False,investment,1952.44,False,normal
txn_0001277,U1047,2026-01-03 18:34:00,2967.27,web,B_U1047_17,False,peer_transfer,2870.56,False,normal
txn_0002708,U1101,2026-01-03 18:40:00,2011.99,mobile,B_U1101_3,False,utilities,2326.49,False,normal
txn_0002685,U1100,2026-01-03 19:34:00,2796.3,mobile,B_U1100_7,False,fuel,3364.39,False,normal
txn_0001651,U1061,2026-01-03 19:50:00,11654.39,mobile,B_U1061_7,False,electronics,13171.59,False,normal
txn_0002030,U1075,2026-01-03 19:51:00,2186.99,mobile,B_U1075_28876,True,travel,3596.75,False,normal
txn_0001839,U1068,2026-01-03 20:12:00,3167.97,mobile,B_U1068_18,False,groceries,2999.9,False,normal
txn_0002760,U1103,2026-01-03 20:15:00,10860.63,atm,B_U1103_95507,True,investment,3356.29,False,normal
txn_0000222,U1008,2026-01-03 20:18:00,2010.61,web,B_U1008_9,False,travel,3573.17,False,normal
txn_0001814,U1067,2026-01-03 20:24:00,1536.06,mobile,B_U1067_17,False,groceries,2136.18,False,normal
txn_0000763,U1028,2026-01-03 20:29:00,2880.39,web,B_U1028_16,False,dining,4440.68,False,normal
txn_0002608,U1097,2026-01-03 20:31:00,925.4,mobile,B_U1097_7,False,peer_transfer,1723.17,False,normal
txn_0002709,U1101,2026-01-03 20:56:00,1889.57,mobile,B_U1101_4,False,travel,2326.49,False,normal
txn_0002193,U1081,2026-01-03 21:00:00,1823.88,mobile,B_U1081_12,False,groceries,4023.78,False,normal
txn_0002343,U1087,2026-01-03 21:06:00,1129.41,mobile,B_U1087_41191,True,peer_transfer,1419.15,False,normal
txn_0002396,U1089,2026-01-03 21:15:00,9895.24,mobile,B_U1089_6,False,groceries,9995.49,False,normal
txn_0002371,U1088,2026-01-03 21:18:00,1346.61,atm,B_U1088_6,False,utilities,1638.89,False,normal
txn_0000573,U1021,2026-01-03 21:30:00,2798.98,mobile,B_U1021_14,False,groceries,2094.79,False,normal
txn_0001975,U1073,2026-01-03 21:33:00,2955.7,web,B_U1073_13,False,fuel,3306.92,False,normal
txn_0002372,U1088,2026-01-03 21:39:00,1675.07,mobile,B_U1088_16,False,fuel,1638.89,False,normal
txn_0002629,U1098,2026-01-03 21:49:00,8388.49,mobile,B_U1098_3,False,electronics,7495.59,False,normal
txn_0001412,U1052,2026-01-03 21:51:00,1209.31,mobile,B_U1052_1,False,electronics,1695.82,False,normal
txn_0001379,U1051,2026-01-03 22:05:00,3008.99,atm,B_U1051_16,False,electronics,1990.06,False,normal
txn_0000276,U1010,2026-01-03 22:31:00,6853.76,web,B_U1010_11,False,groceries,4545.51,False,normal
txn_0002269,U1084,2026-01-03 22:52:00,590.14,mobile,B_U1084_2,False,investment,1662.97,False,normal
txn_0000764,U1028,2026-01-03 22:54:00,3339.34,mobile,B_U1028_5,False,dining,4440.68,False,normal
txn_0002081,U1077,2026-01-03 23:00:00,1206.09,mobile,B_U1077_16,False,travel,1866.36,False,normal
txn_0000143,U1005,2026-01-03 23:01:00,4890.21,mobile,B_U1005_8,False,investment,2618.11,False,normal
txn_0002710,U1101,2026-01-03 23:24:00,5306.27,mobile,B_U1101_8,False,investment,2326.49,False,normal
txn_0002109,U1078,2026-01-03 23:31:00,9861.7,web,B_U1078_5,False,travel,6944.14,False,normal
txn_0000574,U1021,2026-01-03 23:32:00,3625.11,atm,B_U1021_6,False,travel,2094.79,False,normal
txn_0001652,U1061,2026-01-03 23:37:00,13550.37,web,B_U1061_18,False,peer_transfer,13171.59,False,normal
txn_0002397,U1089,2026-01-03 23:37:00,15091.85,mobile,B_U1089_1,False,investment,9995.49,False,normal
txn_0000789,U1029,2026-01-03 23:40:00,850.97,mobile,B_U1029_17,False,groceries,2499.66,False,normal
txn_0000894,U1033,2026-01-03 23:43:00,1631.31,web,B_U1033_18,False,travel,2238.38,False,normal
txn_0002373,U1088,2026-01-03 23:51:00,1242.59,mobile,B_U1088_8,False,travel,1638.89,False,normal
txn_0002736,U1102,2026-01-03 23:51:00,4830.32,mobile,B_U1102_11,False,groceries,4673.84,False,normal
txn_0002791,U1104,2026-01-03 23:53:00,3950.31,atm,B_U1104_2,False,electronics,1958.45,False,normal
txn_0001435,U1053,2026-01-03 23:56:00,3286.42,web,B_U1053_14,False,investment,3360.77,False,normal
txn_0001436,U1053,2026-01-04 00:01:00,3516.03,mobile,B_U1053_10,False,groceries,3360.77,False,normal
txn_0002110,U1078,2026-01-04 00:03:00,11166.94,mobile,B_U1078_8,False,groceries,6944.14,False,normal
txn_0000328,U1012,2026-01-04 00:18:00,1875.32,mobile,B_U1012_4,False,peer_transfer,2152.49,False,normal
txn_0001679,U1062,2026-01-04 00:18:00,5148.44,web,B_U1062_3,False,peer_transfer,5313.72,False,normal
txn_0002711,U1101,2026-01-04 00:37:00,3209.84,mobile,B_U1101_9,False,groceries,2326.49,False,normal
txn_0003100,U1116,2026-01-04 00:47:00,4447.87,mobile,B_U1116_15,False,fuel,5060.46,False,normal
txn_0001084,U1040,2026-01-04 00:52:00,4033.27,mobile,B_U1040_17,False,peer_transfer,3480.98,False,normal
txn_0001110,U1041,2026-01-04 00:54:00,7418.29,mobile,B_U1041_12,False,electronics,3955.76,False,normal
txn_0003050,U1114,2026-01-04 00:55:00,1734.57,mobile,B_U1114_6,False,groceries,2369.62,False,normal
txn_0001380,U1051,2026-01-04 01:01:00,3816.79,mobile,B_U1051_41595,True,groceries,1990.06,False,normal
txn_0000380,U1014,2026-01-04 01:39:00,5120.77,mobile,B_U1014_15,False,utilities,5753.35,False,normal
txn_0001653,U1061,2026-01-04 01:53:00,10818.41,mobile,B_U1061_3,False,peer_transfer,13171.59,False,normal
txn_0000031,U1001,2026-01-04 02:00:00,3608.44,web,B_U1001_12,False,dining,2959.57,False,normal
txn_0001381,U1051,2026-01-04 02:08:00,2565.53,mobile,B_U1051_4,False,electronics,1990.06,False,normal
txn_0001919,U1071,2026-01-04 02:10:00,1855.95,web,B_U1071_10,False,groceries,4084.71,False,normal
txn_0001949,U1072,2026-01-04 02:10:00,6195.15,web,B_U1072_15,False,fuel,5461.96,False,normal
txn_0001029,U1038,2026-01-04 02:21:00,20810.59,mobile,B_U1038_15,False,electronics,9163.94,False,normal
txn_0001085,U1040,2026-01-04 02:26:00,1621.89,web,B_U1040_17,False,peer_transfer,3480.98,False,normal
txn_0000032,U1001,2026-01-04 02:52:00,5341.9,web,B_U1001_10,False,peer_transfer,2959.57,False,normal
txn_0001542,U1057,2026-01-04 03:03:00,5592.66,web,B_U1057_2,False,dining,6319.59,False,normal
txn_0002136,U1079,2026-01-04 03:08:00,2821.86,atm,B_U1079_13,False,groceries,1934.95,False,normal
txn_0000461,U1017,2026-01-04 03:15:00,3848.47,mobile,B_U1017_7,False,travel,4706.98,False,normal
txn_0001329,U1049,2026-01-04 03:17:00,528.23,mobile,B_U1049_4,False,electronics,1500.95,False,normal
